Array,true:beta1,true:beta2,true:t_init,true:E_init,true:t_inflect,start:beta1,start:beta2,start:t_init,start:E_init,start:E_inflect,start:t_inflect
6375,0.99,0.7722254771739245,2020-03-01,10,2020-03-23,1.93,0.22375640063546598,2020-02-25,10,2020-03-23,2020-03-23
6376,1,0.11934176702052356,2020-03-01,10,2020-03-23,1.34,0.28570742113515735,2020-03-09,10,2020-03-23,2020-03-23
6377,1.01,0.27138771899044517,2020-03-01,10,2020-03-23,0.65,0.12901787785813212,2020-03-04,10,2020-03-23,2020-03-23
6378,1.02,0.043750960007309915,2020-03-01,10,2020-03-23,0.91,0.6639250684529543,2020-03-09,10,2020-03-23,2020-03-23
6379,1.03,0.03702457286417484,2020-03-01,10,2020-03-23,0.65,0.25046380143612623,2020-02-24,10,2020-03-23,2020-03-23
6380,1.04,0.09058433659374715,2020-03-01,10,2020-03-23,1.75,0.18824538099579513,2020-03-07,10,2020-03-23,2020-03-23
6381,1.05,0.27770039010792974,2020-03-01,10,2020-03-23,2.33,0.0377698028460145,2020-02-26,10,2020-03-23,2020-03-23
6382,1.06,0.16649030093103648,2020-03-01,10,2020-03-23,1.23,0.2960949004627764,2020-02-18,10,2020-03-23,2020-03-23
6383,1.07,0.5835624761879444,2020-03-01,10,2020-03-23,1.05,0.27010073768906295,2020-03-08,10,2020-03-23,2020-03-23
6384,1.08,0.27782926242798567,2020-03-01,10,2020-03-23,2.19,0.10114803025498986,2020-02-28,10,2020-03-23,2020-03-23
6385,1.09,0.38499644175171854,2020-03-01,10,2020-03-23,2.41,0.6059273325372487,2020-03-12,10,2020-03-23,2020-03-23
6386,1.1,0.03290604036301375,2020-03-01,10,2020-03-23,2.15,0.36843238142319024,2020-02-22,10,2020-03-23,2020-03-23
6387,1.11,0.39211361929774285,2020-03-01,10,2020-03-23,0.26,0.15558933024294674,2020-02-24,10,2020-03-23,2020-03-23
6388,1.12,0.27246476225554944,2020-03-01,10,2020-03-23,0.71,0.042497779009863734,2020-02-26,10,2020-03-23,2020-03-23
6389,1.1300000000000001,0.6753191862255336,2020-03-01,10,2020-03-23,1.1500000000000001,0.48814104846678674,2020-02-22,10,2020-03-23,2020-03-23
6390,1.1400000000000001,0.07355364114046097,2020-03-01,10,2020-03-23,1.19,0.28396556805819273,2020-03-05,10,2020-03-23,2020-03-23
6391,1.1500000000000001,0.25402915496379136,2020-03-01,10,2020-03-23,2.2,0.20926699019037187,2020-02-27,10,2020-03-23,2020-03-23
6392,1.16,0.2242587674409151,2020-03-01,10,2020-03-23,1.35,0.1351588738616556,2020-02-18,10,2020-03-23,2020-03-23
6393,1.17,0.748941257968545,2020-03-01,10,2020-03-23,1,0.02610213146544993,2020-02-16,10,2020-03-23,2020-03-23
6394,1.18,0.26507677864283324,2020-03-01,10,2020-03-23,2.02,0.9625740849878639,2020-02-20,10,2020-03-23,2020-03-23
6395,1.19,0.02820570543408394,2020-03-01,10,2020-03-23,1.1500000000000001,0.8607404588256031,2020-03-02,10,2020-03-23,2020-03-23
6396,1.2,0.6170640820637345,2020-03-01,10,2020-03-23,1.36,0.5573416624683887,2020-02-24,10,2020-03-23,2020-03-23
6397,1.21,0.6904691865667701,2020-03-01,10,2020-03-23,1.52,0.9491064324975014,2020-03-04,10,2020-03-23,2020-03-23
6398,1.22,0.6890668705105782,2020-03-01,10,2020-03-23,1.82,0.3336219429038465,2020-03-06,10,2020-03-23,2020-03-23
6399,1.23,0.6274154968559742,2020-03-01,10,2020-03-23,1.1300000000000001,0.3059074964839965,2020-03-11,10,2020-03-23,2020-03-23
6400,1.24,0.23357604034245016,2020-03-01,10,2020-03-23,1.86,0.18487013643607497,2020-03-06,10,2020-03-23,2020-03-23
6401,1.25,0.00839537736028433,2020-03-01,10,2020-03-23,0.68,0.12142514158040285,2020-03-11,10,2020-03-23,2020-03-23
6402,1.26,0.0640166763216257,2020-03-01,10,2020-03-23,1.94,0.6862213767599314,2020-03-04,10,2020-03-23,2020-03-23
6403,1.27,0.2993374787271023,2020-03-01,10,2020-03-23,0.72,0.7266093068756163,2020-02-22,10,2020-03-23,2020-03-23
6404,1.28,0.698407930880785,2020-03-01,10,2020-03-23,0.74,0.7896298503037542,2020-03-12,10,2020-03-23,2020-03-23
6405,1.29,0.5934059672057629,2020-03-01,10,2020-03-23,0.8,0.7121617796365172,2020-02-20,10,2020-03-23,2020-03-23
6406,1.3,0.12044753711670637,2020-03-01,10,2020-03-23,1.53,0.7589056973811239,2020-03-08,10,2020-03-23,2020-03-23
6407,1.31,0.47693674582988027,2020-03-01,10,2020-03-23,0.67,0.4286735011264682,2020-03-13,10,2020-03-23,2020-03-23
6408,1.32,0.680857969634235,2020-03-01,10,2020-03-23,1.71,0.9709088616073132,2020-02-19,10,2020-03-23,2020-03-23
6409,1.33,0.2198354445397854,2020-03-01,10,2020-03-23,1.6300000000000001,0.7277019727043808,2020-02-23,10,2020-03-23,2020-03-23
6410,1.34,0.7482547391206027,2020-03-01,10,2020-03-23,0.59,0.8921583772171289,2020-03-05,10,2020-03-23,2020-03-23
6411,1.35,0.5929079612717033,2020-03-01,10,2020-03-23,0.76,0.4131566109135747,2020-02-21,10,2020-03-23,2020-03-23
6412,1.36,0.7792758163064719,2020-03-01,10,2020-03-23,1.49,0.09507516771554947,2020-03-01,10,2020-03-23,2020-03-23
6413,1.37,0.6918447919189931,2020-03-01,10,2020-03-23,0.74,0.22928633820265532,2020-02-22,10,2020-03-23,2020-03-23
6414,1.3800000000000001,0.7649268945679069,2020-03-01,10,2020-03-23,1.41,0.8938208362087607,2020-02-19,10,2020-03-23,2020-03-23
6415,1.3900000000000001,0.23111833073198795,2020-03-01,10,2020-03-23,1.59,0.4333786484785378,2020-02-22,10,2020-03-23,2020-03-23
6416,1.4000000000000001,0.5448402240872383,2020-03-01,10,2020-03-23,0.5,0.9477316832635552,2020-02-23,10,2020-03-23,2020-03-23
6417,1.41,0.07308620046824217,2020-03-01,10,2020-03-23,0.62,0.8903687575366348,2020-02-20,10,2020-03-23,2020-03-23
6418,1.42,0.7373299142345786,2020-03-01,10,2020-03-23,0.72,0.6009482573717833,2020-03-01,10,2020-03-23,2020-03-23
6419,1.43,0.4959161907434464,2020-03-01,10,2020-03-23,0.66,0.9815527959726751,2020-02-28,10,2020-03-23,2020-03-23
6420,1.44,0.2851090209558606,2020-03-01,10,2020-03-23,1.48,0.9085275123361498,2020-03-04,10,2020-03-23,2020-03-23
6421,1.45,0.33531844373792413,2020-03-01,10,2020-03-23,1.97,0.7413065102882683,2020-03-04,10,2020-03-23,2020-03-23
6422,1.46,0.1290427340194583,2020-03-01,10,2020-03-23,2.11,0.7896610903553665,2020-03-07,10,2020-03-23,2020-03-23
6423,1.47,0.1943031892180443,2020-03-01,10,2020-03-23,0.24,0.1389431869611144,2020-03-09,10,2020-03-23,2020-03-23
6424,1.48,0.22336397003382447,2020-03-01,10,2020-03-23,1.3,0.9165679339785129,2020-03-09,10,2020-03-23,2020-03-23
6425,1.49,0.6081439230591059,2020-03-01,10,2020-03-23,1.8,0.8584737004712224,2020-02-24,10,2020-03-23,2020-03-23
6426,1.5,0.5796932408586145,2020-03-01,10,2020-03-23,0.9400000000000001,0.937264404958114,2020-03-11,10,2020-03-23,2020-03-23
6427,1.51,0.6824113676324487,2020-03-01,10,2020-03-23,0.07,0.534865484572947,2020-02-15,10,2020-03-23,2020-03-23
6428,1.52,0.5643301533535123,2020-03-01,10,2020-03-23,0.99,0.9760447281878442,2020-03-11,10,2020-03-23,2020-03-23
6429,1.53,0.7156192084774375,2020-03-01,10,2020-03-23,1.78,0.4844864627812058,2020-02-24,10,2020-03-23,2020-03-23
6430,1.54,0.0296974191442132,2020-03-01,10,2020-03-23,0.78,0.4935403196141124,2020-03-02,10,2020-03-23,2020-03-23
6431,1.55,0.5446332074701786,2020-03-01,10,2020-03-23,0.89,0.8866517557762563,2020-02-22,10,2020-03-23,2020-03-23
6432,1.56,0.08458145409822465,2020-03-01,10,2020-03-23,1.81,0.3013423818629235,2020-03-02,10,2020-03-23,2020-03-23
6433,1.57,0.14146510418504477,2020-03-01,10,2020-03-23,2.48,0.3346854338888079,2020-03-10,10,2020-03-23,2020-03-23
6434,1.58,0.7296586429700256,2020-03-01,10,2020-03-23,0.1,0.25231526396237314,2020-02-24,10,2020-03-23,2020-03-23
6435,1.59,0.42108659725636244,2020-03-01,10,2020-03-23,0.86,0.04615941015072167,2020-03-04,10,2020-03-23,2020-03-23
6436,1.6,0.1928909532725811,2020-03-01,10,2020-03-23,1.22,0.302028652979061,2020-03-12,10,2020-03-23,2020-03-23
6437,1.61,0.23115879017859697,2020-03-01,10,2020-03-23,0.44,0.6080611669458449,2020-02-24,10,2020-03-23,2020-03-23
6438,1.62,0.010573137924075127,2020-03-01,10,2020-03-23,1.9100000000000001,0.1378367869183421,2020-03-02,10,2020-03-23,2020-03-23
6439,1.6300000000000001,0.7107778299599886,2020-03-01,10,2020-03-23,2.37,0.7508698210585862,2020-03-01,10,2020-03-23,2020-03-23
6440,1.6400000000000001,0.1388476995751262,2020-03-01,10,2020-03-23,2.36,0.16483606374822557,2020-03-01,10,2020-03-23,2020-03-23
6441,1.6500000000000001,0.34327689018100505,2020-03-01,10,2020-03-23,0.77,0.7518077720887959,2020-03-04,10,2020-03-23,2020-03-23
6442,1.6600000000000001,0.5013661209493876,2020-03-01,10,2020-03-23,1.52,0.6560623645782471,2020-03-13,10,2020-03-23,2020-03-23
6443,1.67,0.37612769156694414,2020-03-01,10,2020-03-23,0.85,0.07647100370377302,2020-03-05,10,2020-03-23,2020-03-23
6444,1.68,0.5396868843585253,2020-03-01,10,2020-03-23,2.14,0.17686910764314234,2020-02-24,10,2020-03-23,2020-03-23
6445,1.69,0.03110561314970255,2020-03-01,10,2020-03-23,2.02,0.13374092266894877,2020-03-07,10,2020-03-23,2020-03-23
6446,1.7,0.3215848527848721,2020-03-01,10,2020-03-23,0.07,0.2342550167813897,2020-02-22,10,2020-03-23,2020-03-23
6447,1.71,0.3680406197905541,2020-03-01,10,2020-03-23,0.48,0.0716458095703274,2020-03-03,10,2020-03-23,2020-03-23
6448,1.72,0.38503137566149237,2020-03-01,10,2020-03-23,0.35000000000000003,0.5656417417339981,2020-03-08,10,2020-03-23,2020-03-23
6449,1.73,0.2284203661605716,2020-03-01,10,2020-03-23,1.86,0.24623317131772637,2020-03-13,10,2020-03-23,2020-03-23
6450,1.74,0.34895127788186076,2020-03-01,10,2020-03-23,2.08,0.36817865213379264,2020-02-21,10,2020-03-23,2020-03-23
6451,1.75,0.5405319405719639,2020-03-01,10,2020-03-23,0,0.7652581555303186,2020-03-11,10,2020-03-23,2020-03-23
6452,1.76,0.4071645349264145,2020-03-01,10,2020-03-23,0.37,0.8151944468263537,2020-03-11,10,2020-03-23,2020-03-23
6453,1.77,0.24660763312131168,2020-03-01,10,2020-03-23,0.75,0.554958745604381,2020-03-07,10,2020-03-23,2020-03-23
6454,1.78,0.27396471817046403,2020-03-01,10,2020-03-23,1.6300000000000001,0.9334168250206858,2020-02-20,10,2020-03-23,2020-03-23
6455,1.79,0.3896538676694036,2020-03-01,10,2020-03-23,1.12,0.7594006317667663,2020-02-29,10,2020-03-23,2020-03-23
6456,1.8,0.188284370303154,2020-03-01,10,2020-03-23,0.35000000000000003,0.8965055434964597,2020-03-08,10,2020-03-23,2020-03-23
6457,1.81,0.5553937273100019,2020-03-01,10,2020-03-23,1.57,0.8994743393268436,2020-03-02,10,2020-03-23,2020-03-23
6458,1.82,0.2148088498041034,2020-03-01,10,2020-03-23,2.21,0.8146314846817404,2020-02-26,10,2020-03-23,2020-03-23
6459,1.83,0.11395266205072403,2020-03-01,10,2020-03-23,1.46,0.7367933695204556,2020-03-04,10,2020-03-23,2020-03-23
6460,1.84,0.7392931638285518,2020-03-01,10,2020-03-23,2.41,0.7230457183904946,2020-03-09,10,2020-03-23,2020-03-23
6461,1.85,0.7941517516970635,2020-03-01,10,2020-03-23,2.16,0.14920647023245692,2020-02-18,10,2020-03-23,2020-03-23
6462,1.86,0.6235647458583117,2020-03-01,10,2020-03-23,0.14,0.7911272461060435,2020-02-22,10,2020-03-23,2020-03-23
6463,1.87,0.6255332417786121,2020-03-01,10,2020-03-23,2.48,0.6720454432070255,2020-03-09,10,2020-03-23,2020-03-23
6464,1.8800000000000001,0.5709549339488149,2020-03-01,10,2020-03-23,0.45,0.6872873674146831,2020-03-07,10,2020-03-23,2020-03-23
6465,1.8900000000000001,0.3458616886287928,2020-03-01,10,2020-03-23,1.44,0.2279581769835204,2020-03-11,10,2020-03-23,2020-03-23
6466,1.9000000000000001,0.6687037775292993,2020-03-01,10,2020-03-23,0.9400000000000001,0.7194882000330836,2020-02-17,10,2020-03-23,2020-03-23
6467,1.9100000000000001,0.15954593941569328,2020-03-01,10,2020-03-23,0.48,0.8374622848350555,2020-02-18,10,2020-03-23,2020-03-23
6468,1.92,0.6426826838403941,2020-03-01,10,2020-03-23,1.72,0.13869188516400754,2020-03-02,10,2020-03-23,2020-03-23
6469,1.93,0.3443025143817067,2020-03-01,10,2020-03-23,2.2,0.07998463790863752,2020-03-08,10,2020-03-23,2020-03-23
6470,1.94,0.13931790366768837,2020-03-01,10,2020-03-23,2.34,0.007285216357558966,2020-02-16,10,2020-03-23,2020-03-23
6471,1.95,0.1394072413444519,2020-03-01,10,2020-03-23,1.09,0.5372579186223447,2020-02-26,10,2020-03-23,2020-03-23
6472,1.96,0.2873538166284561,2020-03-01,10,2020-03-23,1.18,0.7017833178397268,2020-02-20,10,2020-03-23,2020-03-23
6473,1.97,0.06183552481234074,2020-03-01,10,2020-03-23,2.16,0.22702957596629858,2020-02-28,10,2020-03-23,2020-03-23
6474,1.98,0.7205475298687816,2020-03-01,10,2020-03-23,0.9400000000000001,0.8061236545909196,2020-02-23,10,2020-03-23,2020-03-23
6475,1.99,0.06735526099801063,2020-03-01,10,2020-03-23,1.81,0.9572028857655823,2020-02-28,10,2020-03-23,2020-03-23
6476,2,0.7577566545456649,2020-03-01,10,2020-03-23,2.0100000000000002,0.2159733334556222,2020-03-01,10,2020-03-23,2020-03-23
6477,2.0100000000000002,0.7795200163498521,2020-03-01,10,2020-03-23,0.07,0.26689021894708276,2020-02-23,10,2020-03-23,2020-03-23
6478,2.02,0.6435584815219045,2020-03-01,10,2020-03-23,1.08,0.02531052683480084,2020-02-24,10,2020-03-23,2020-03-23
6479,2.0300000000000002,0.45766314603388314,2020-03-01,10,2020-03-23,1.37,0.7684204094111919,2020-02-27,10,2020-03-23,2020-03-23
6480,2.04,0.778581152111292,2020-03-01,10,2020-03-23,2.07,0.9992567936424166,2020-02-24,10,2020-03-23,2020-03-23
6481,2.05,0.13089813180267812,2020-03-01,10,2020-03-23,1.6500000000000001,0.622505251551047,2020-02-28,10,2020-03-23,2020-03-23
6482,2.06,0.2917715230956674,2020-03-01,10,2020-03-23,1.28,0.9144831432495266,2020-02-28,10,2020-03-23,2020-03-23
6483,2.07,0.7597687363624573,2020-03-01,10,2020-03-23,1.61,0.9619101779535413,2020-03-03,10,2020-03-23,2020-03-23
6484,2.08,0.19505447112023833,2020-03-01,10,2020-03-23,1.68,0.133476956281811,2020-02-17,10,2020-03-23,2020-03-23
6485,2.09,0.26123134288936856,2020-03-01,10,2020-03-23,2.31,0.9414700611960143,2020-03-13,10,2020-03-23,2020-03-23
6486,2.1,0.14158793836832048,2020-03-01,10,2020-03-23,1.6400000000000001,0.10340933012776077,2020-03-10,10,2020-03-23,2020-03-23
6487,2.11,0.2822142479941249,2020-03-01,10,2020-03-23,0.74,0.7510518592316657,2020-02-26,10,2020-03-23,2020-03-23
6488,2.12,0.7535112267360091,2020-03-01,10,2020-03-23,1.78,0.08980117319151759,2020-03-03,10,2020-03-23,2020-03-23
6489,2.13,0.6113581480458379,2020-03-01,10,2020-03-23,0.56,0.5361840401310474,2020-02-25,10,2020-03-23,2020-03-23
6490,2.14,0.5987346187233925,2020-03-01,10,2020-03-23,0.43,0.10036182776093483,2020-02-18,10,2020-03-23,2020-03-23
6491,2.15,0.13968419432640075,2020-03-01,10,2020-03-23,0.54,0.4456240860745311,2020-03-10,10,2020-03-23,2020-03-23
6492,2.16,0.7213867263868452,2020-03-01,10,2020-03-23,0.12,0.6378414519131184,2020-02-16,10,2020-03-23,2020-03-23
6493,2.17,0.5910020412877203,2020-03-01,10,2020-03-23,1.84,0.012097937287762761,2020-02-15,10,2020-03-23,2020-03-23
6494,2.18,0.5907821564003826,2020-03-01,10,2020-03-23,1.8,0.23933030106127262,2020-02-19,10,2020-03-23,2020-03-23
6495,2.19,0.45969167705625297,2020-03-01,10,2020-03-23,2.36,0.6562660324852914,2020-02-22,10,2020-03-23,2020-03-23
6496,2.2,0.01614492554217577,2020-03-01,10,2020-03-23,1.03,0.44385812035761774,2020-02-18,10,2020-03-23,2020-03-23
6497,2.21,0.719426784478128,2020-03-01,10,2020-03-23,1.62,0.0997798761818558,2020-02-18,10,2020-03-23,2020-03-23
6498,2.22,0.5165891757234932,2020-03-01,10,2020-03-23,1.8900000000000001,0.695209618890658,2020-02-22,10,2020-03-23,2020-03-23
6499,2.23,0.2870630105957389,2020-03-01,10,2020-03-23,1.45,0.7826678147539496,2020-03-09,10,2020-03-23,2020-03-23
6500,2.24,0.16659244000911713,2020-03-01,10,2020-03-23,1.8,0.47068491484969854,2020-02-25,10,2020-03-23,2020-03-23
6501,2.25,0.1396905804052949,2020-03-01,10,2020-03-23,2.45,0.6264073012862355,2020-02-15,10,2020-03-23,2020-03-23
6502,2.2600000000000002,0.4002210905775428,2020-03-01,10,2020-03-23,1.43,0.5260648329276592,2020-02-17,10,2020-03-23,2020-03-23
6503,2.27,0.7559852907434106,2020-03-01,10,2020-03-23,0.67,0.8636467119213194,2020-02-15,10,2020-03-23,2020-03-23
6504,2.2800000000000002,0.3465673727914691,2020-03-01,10,2020-03-23,1.46,0.13362245098687708,2020-02-29,10,2020-03-23,2020-03-23
6505,2.29,0.28777105920016766,2020-03-01,10,2020-03-23,0.99,0.8122838530689478,2020-02-27,10,2020-03-23,2020-03-23
6506,2.3000000000000003,0.14148295465856792,2020-03-01,10,2020-03-23,1.29,0.3128123050555587,2020-02-18,10,2020-03-23,2020-03-23
6507,2.31,0.10645592771470547,2020-03-01,10,2020-03-23,0.02,0.07018266734667122,2020-03-07,10,2020-03-23,2020-03-23
6508,2.32,0.5230255143716932,2020-03-01,10,2020-03-23,1.68,0.2260184467304498,2020-02-22,10,2020-03-23,2020-03-23
6509,2.33,0.3544227574020624,2020-03-01,10,2020-03-23,1.93,0.06424400443211198,2020-03-12,10,2020-03-23,2020-03-23
6510,2.34,0.69582988191396,2020-03-01,10,2020-03-23,1.28,0.35401023575104773,2020-03-11,10,2020-03-23,2020-03-23
6511,2.35,0.6586040973663331,2020-03-01,10,2020-03-23,2.41,0.10785341286100447,2020-02-16,10,2020-03-23,2020-03-23
6512,2.36,0.1413178712129593,2020-03-01,10,2020-03-23,1.33,0.3448859911877662,2020-02-27,10,2020-03-23,2020-03-23
6513,2.37,0.038744438812136656,2020-03-01,10,2020-03-23,1.6600000000000001,0.034029098926112056,2020-03-08,10,2020-03-23,2020-03-23
6514,2.38,0.7035076363012195,2020-03-01,10,2020-03-23,1.42,0.882346197264269,2020-02-15,10,2020-03-23,2020-03-23
6515,2.39,0.7829127006232739,2020-03-01,10,2020-03-23,0.18,0.07542096031829715,2020-03-05,10,2020-03-23,2020-03-23
6516,2.4,0.5899155793711544,2020-03-01,10,2020-03-23,1.01,0.6868702005594969,2020-03-11,10,2020-03-23,2020-03-23
6517,2.41,0.15894018914550545,2020-03-01,10,2020-03-23,1.79,0.8331850755494088,2020-02-22,10,2020-03-23,2020-03-23
6518,2.42,0.29046120680868626,2020-03-01,10,2020-03-23,1.08,0.6665649216156453,2020-03-12,10,2020-03-23,2020-03-23
6519,2.43,0.005108010210096836,2020-03-01,10,2020-03-23,0.38,0.6060444531030953,2020-02-18,10,2020-03-23,2020-03-23
6520,2.44,0.7007836163043977,2020-03-01,10,2020-03-23,1.54,0.5977777712978423,2020-03-11,10,2020-03-23,2020-03-23
6521,2.45,0.12028775606304408,2020-03-01,10,2020-03-23,2.05,0.6416695094667375,2020-03-02,10,2020-03-23,2020-03-23
6522,2.46,0.25556106474250556,2020-03-01,10,2020-03-23,0.21,0.37508553895168006,2020-02-28,10,2020-03-23,2020-03-23
6523,2.47,0.23787594623863698,2020-03-01,10,2020-03-23,1.07,0.03643046412616968,2020-03-04,10,2020-03-23,2020-03-23
6524,2.48,0.2899263307452202,2020-03-01,10,2020-03-23,2.0300000000000002,0.6988709555007517,2020-03-08,10,2020-03-23,2020-03-23
6525,2.49,0.132279141433537,2020-03-01,10,2020-03-23,0.35000000000000003,0.09373200195841491,2020-02-23,10,2020-03-23,2020-03-23
6526,2.5,0.10435742158442736,2020-03-01,10,2020-03-23,0.56,0.2722730031237006,2020-02-16,10,2020-03-23,2020-03-23
6527,0,0.32609453704208136,2020-03-04,10,2020-03-23,1.9100000000000001,0.8881422854028642,2020-02-28,10,2020-03-23,2020-03-23
6528,0.01,0.46769885476678613,2020-03-04,10,2020-03-23,0.39,0.5296038368251175,2020-03-04,10,2020-03-23,2020-03-23
6529,0.02,0.79277822393924,2020-03-04,10,2020-03-23,0.2,0.6960202655754983,2020-02-22,10,2020-03-23,2020-03-23
6530,0.03,0.5216429017484189,2020-03-04,10,2020-03-23,0.09,0.8311361693777144,2020-02-22,10,2020-03-23,2020-03-23
6531,0.04,0.41913936585187916,2020-03-04,10,2020-03-23,2.38,0.13754852837882936,2020-02-19,10,2020-03-23,2020-03-23
6532,0.05,0.5131633404642344,2020-03-04,10,2020-03-23,2.43,0.721540650120005,2020-02-16,10,2020-03-23,2020-03-23
6533,0.06,0.2828617747873068,2020-03-04,10,2020-03-23,0.74,0.29581353277899325,2020-02-22,10,2020-03-23,2020-03-23
6534,0.07,0.09140609987080098,2020-03-04,10,2020-03-23,0.28,0.7346332897432148,2020-02-19,10,2020-03-23,2020-03-23
6535,0.08,0.1614569928497076,2020-03-04,10,2020-03-23,0.19,0.28397109266370535,2020-02-28,10,2020-03-23,2020-03-23
6536,0.09,0.7119048681110144,2020-03-04,10,2020-03-23,1.75,0.17020340217277408,2020-03-02,10,2020-03-23,2020-03-23
6537,0.1,0.06507873144000768,2020-03-04,10,2020-03-23,0.74,0.24233257793821394,2020-03-08,10,2020-03-23,2020-03-23
6538,0.11,0.7919208943843842,2020-03-04,10,2020-03-23,1.35,0.22740505472756922,2020-03-11,10,2020-03-23,2020-03-23
6539,0.12,0.30813927147537473,2020-03-04,10,2020-03-23,0.68,0.3788538835942745,2020-03-04,10,2020-03-23,2020-03-23
6540,0.13,0.44960129205137495,2020-03-04,10,2020-03-23,1.53,0.12451291526667774,2020-03-04,10,2020-03-23,2020-03-23
6541,0.14,0.5483630122616887,2020-03-04,10,2020-03-23,0.54,0.8606089090462774,2020-03-13,10,2020-03-23,2020-03-23
6542,0.15,0.041544376313686376,2020-03-04,10,2020-03-23,1.16,0.5480638511944562,2020-02-16,10,2020-03-23,2020-03-23
6543,0.16,0.17013020385056735,2020-03-04,10,2020-03-23,1.51,0.26968443766236305,2020-03-02,10,2020-03-23,2020-03-23
6544,0.17,0.7949159044772387,2020-03-04,10,2020-03-23,0.43,0.6859352907631546,2020-03-12,10,2020-03-23,2020-03-23
6545,0.18,0.18829613458365202,2020-03-04,10,2020-03-23,0.49,0.7434164334554225,2020-02-25,10,2020-03-23,2020-03-23
6546,0.19,0.2654261909425259,2020-03-04,10,2020-03-23,0.11,0.3192340924870223,2020-02-21,10,2020-03-23,2020-03-23
6547,0.2,0.49518362879753114,2020-03-04,10,2020-03-23,0.46,0.5715655402746052,2020-02-24,10,2020-03-23,2020-03-23
6548,0.21,0.519539811462164,2020-03-04,10,2020-03-23,1.6500000000000001,0.9605026696808636,2020-03-12,10,2020-03-23,2020-03-23
6549,0.22,0.5338041499257088,2020-03-04,10,2020-03-23,1.6,0.4724614422302693,2020-02-19,10,2020-03-23,2020-03-23
6550,0.23,0.7799929471686483,2020-03-04,10,2020-03-23,1.72,0.1842787063214928,2020-03-12,10,2020-03-23,2020-03-23
6551,0.24,0.09230688363313676,2020-03-04,10,2020-03-23,1.02,0.9723172667436302,2020-03-09,10,2020-03-23,2020-03-23
6552,0.25,0.4753132797777653,2020-03-04,10,2020-03-23,0.8200000000000001,0.47088493849150836,2020-02-23,10,2020-03-23,2020-03-23
6553,0.26,0.36055109538137914,2020-03-04,10,2020-03-23,1.6400000000000001,0.4332109922543168,2020-02-28,10,2020-03-23,2020-03-23
6554,0.27,0.42871111519634725,2020-03-04,10,2020-03-23,1.76,0.8666649241931736,2020-03-03,10,2020-03-23,2020-03-23
6555,0.28,0.5838335122913122,2020-03-04,10,2020-03-23,2.33,0.014027301454916596,2020-02-23,10,2020-03-23,2020-03-23
6556,0.29,0.6521638374775649,2020-03-04,10,2020-03-23,1.77,0.03169536730274558,2020-03-05,10,2020-03-23,2020-03-23
